Video URL,Title,Description,Channel Title,Keyword Tags,YouTube Video Category,Topic Details,Video Published At,Video Duration,View Count,Comment Count,Captions Available,Location,Caption Text
https://www.youtube.com/watch?v=fRitm3tTHzo,Bizzy Banks - Factory [Official Music Video],"Bizzy Banks - Factory
Download/Stream: https://ffm.to/bizzybanks-factory

Subscribe for more official content from Bizzy Banks: https://bizzybanks.lnk.to/Youtube

Follow Bizzy Banks 💸
Instagram: https://bizzybanks.lnk.to/Instagram
Twitter: https://bizzybanks.lnk.to/Twitter
Facebook: https://bizzybanks.lnk.to/Facebook
TikTok: https://bizzybanks.lnk.to/TikTok

Listen to Bizzy Banks 💸
Spotify: https://bizzybanks.lnk.to/Spotify
Apple: https://bizzybanks.lnk.to/AppleMusic
Audiomack: https://bizzybanks.lnk.to/Audiomack
Soundcloud: https://bizzybanks.lnk.to/Soundcloud
TIDAL: https://bizzybanks.lnk.to/TIDAL
Pandora: https://bizzybanks.lnk.to/Pandora
Amazon Music: https://bizzybanks.lnk.to/AmazonMusic

The Official YouTube channel of Atlantic Records recording artist, Bizzy Banks. Subscribe for the latest music videos, performances, and more.

#Factory #BizzyBanks #StructureGang",Bizzy Banks,"bizzy banks, bizzy banks on the radar freestyle, bizzy banks type beat, bizzy banks no passes, bizzy banks freestyle, bizzy banks 30, bizzy banks still into you, bizzy banks don't start, bizzy banks don't start pt 2, bizzy banks reaction, bizzy banks top 5, bizzy banks pop smoke, bizzy banks bandemic, bizzy banks my shyt, bizzy banks ready or not, bizzy banks music, structure gang, bizzy banks extra sturdy, what nyc sounds like, bizy banks, bizzy banks 2016",10,,2024-12-20T20:01:53Z,PT2M16S,18622,66,false,,
https://www.youtube.com/watch?v=Qg9LxRHLbAk,KR$NA - I Guess | Official Music Video,"Click to Subscribe :- http://bit.ly/KrsnaOfficial

Listen to I Guess on all audio stores:-

Spotify: https://krsna.bfan.link/i-guess/spotify

Apple Music: https://krsna.bfan.link/i-guess/appleMusic

Jio Saavn: https://krsna.bfan.link/i-guess/jiosaavn

Resso: https://krsna.bfan.link/i-guess/resso

Amazon: https://krsna.bfan.link/i-guess/amazonMusic

YouTube Music: https://krsna.bfan.link/i-guess/youtubeMusic

Audio credits:
Artist - KR$NA
Song - I Guess 
Written and performed by - KR$NA
Produced by - Kabu Beats
Recording engineer - Deep Kalsi
Mixed and mastered by - Ryan Summer

Video credits:
Production company - Odyssey
Directed by - The Odyssey Collective
Production Manager - Kam Lashly

Director of Photography - Michael Richard Johnson
1st AC - Harry Coleman

1st AD - Sam Fullerton
Runner - Ismah Ansari
Gaffer - London Lighting

Dancer 1 - Kamira
Dancer 2 - Ines
Dancer 3 - Lily

Edited by - Harlee Whiting
Grade - Arkan Haroun

Team Believe Artist Services - https://linktr.ee/believeartistservicesindia

Follow KR$NA on:
Instagram - https://www.instagram.com/realkrsna
Twitter - https://twitter.com/realkrsna

Digital Partner - Believe Digital
For licensing enquiries - 
Email - sync-india@believedigital.com

Audio on Kalamkaar Music Pvt. Ltd. (C) 2022

#IGuess #Krsna #Kalamkaar #DesiHipHop #DHH #DesiRap #Rap #HipHop #NewMusic",KRSNA,"Krsna, krsna, krsna i guess, i guess krsna, krsna new song, krsna reaction, new rap song, new hindi rap song, hindi rap, desi hip hop, dhh, dhh rap, rap song, hindi rap song, i guess reaction, krsna rap, krsna rap song, hip hop song hindi, new dhh rap, desi hip hop song",10,,2022-10-26T05:30:04Z,PT3M6S,28769070,147727,false,,
https://www.youtube.com/watch?v=IgkhFw4rzvY,Streamers LOVE KSI's New Song 🤯🔥,"Credit: KSI 🎥, Nick Eh 30 🎥, IShowSpeed 🎥
We respect copyright laws and comply with takedown requests. If you believe your rights have been infringed, please contact us for prompt resolution. We also follow ""Fair Use"" guidelines, using material for commentary, criticism, and educational purposes.

Song: KSI - Thick Of It (feat. Trippie Redd)

Lyrics: this is the best line right here wait for it from the screen to the ring to the pen to the king where's my crown that's my bling always drama when I ring this song is actually fire see I believe that if I see it in my heart smash through the ceiling cause I'm reaching for the stars

Description Tags: ksi new song ksi song ksi music ksi reaction ksi new song reaction ksi song reaction ksi thick of it ksi thick of it reaction reacting to thick of it reacts to thick of it nick eh 30 thick of it ishowspeed thick of it ishowspeed ksi ishowspeed ksi nick eh 30 ksi trippie redd ksi new song react ksi thick of it reaction ksi song lyrics thick of it music video thick of it ksi reaction nick eh 30 reacts to ksi ishowspeed reacts to ksi speed reacts to ksi

Watch this video on our other pages:
https://www.tiktok.com/@musicmediaco/video/7423607552346213678
https://www.instagram.com/reel/DA40aUQpFO5/",Music Media,"ksi, thick of it, reaction, nick eh 30, ishowspeed, rap, music, edit",10,,2024-10-09T03:13:02Z,PT16S,11626135,17688,false,,
https://www.youtube.com/watch?v=X9vebvBHzOg,JASUN BIBER - PROLIMAN JOYO (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK,"#DCMUSIK #DCPRODUCTION

Title: Proliman Joyo
Voc : Jasun Biber
Cipt : Denny Caknan x Soepardi Aye
====================

Prod. Denny caknan 

All Team : 
@aprizalws
@ido_af
@dhimascomb
@poe_dewangga
@rollingskur
@ikhsanworry
@diddit._
@wawanwanthix
@a.w.surya
@rendymarleyy
@shadeva_wijaya
@aldho99
@rootofbliss
@dika_wmd
@evanwmd
@nggolik
@kiki_kiprot
@soepardi1103
@andhit_setyo
@bayu_onyonk
@faralljibril

Lirik (  ):


=========================================================
Dukung terus channel     @DC. PRODUCTION    agar kita semangat  dan produktif membuat vlog atau konten - konten terbaik dan eksklusif dengan konsep  berbeda yang hanya ada di channel ini.
 
Silakan  Subscribe dan aktifkan tombol lonceng  supaya tidak ketinggalan video terbaru.

Trimakasih atas subscribe, like, dan komentar dari kalian semua. Salam #NgeroadSampekTuwek

MUSIK & JOB: 081217088883  (WIRO)
-----------------------------------------------------------------------
JOIN GRUP:
https://www.instagram.com/tenananofficial/

#DENNYCAKNAN
#DCPRODUCTION


Stay juga di Instagram:

OFFICIAL DC. PRODUCTION:
https://www.instagram.com/dc_production_official/

DENNY CAKNAN: 
https://www.instagram.com/denny_caknan/



Copyright ©2024
DC. PRODUCTION 
#Ngawi, ID 63218

========================================
Licensed to YouTube by IDE (Music)
This channel & Video optimized by IDE Optimization
License your music here: https://smarturl.id/idemusic
Optimize your video now: https://smarturl.id/optimize",DC. PRODUCTION,"DC MUSIK, DC PRODUCTION, DENNY CAKNAN, DANGDUT KOPLO, TRENDING, VIRAL",10,,2024-12-21T09:00:11Z,PT5M48S,90369,901,false,,
https://www.youtube.com/watch?v=zsujxliThwc,Sevinch Ismoilova - Trend (Official Music Video),"▪ Follow:
 ▪ Instagram: https://www.instagram.com/sevinch_ismoilova_official/

Administrator:
+998 93 093 20 20

All rights reserved. Все права защищены.",Sevinch Ismoilova,"Sevinch, ismoilova, shaxsiy, kanali, qo'shiq, klip, uz, uzb, uzbek",10,,2024-12-14T13:00:07Z,PT3M27S,2108723,1648,false,,
https://www.youtube.com/watch?v=kRYewwNyvjc,STAY TUNED - MUSIC 🎸 [OFFICIAL MUSIC VIDEO] | JUNIOR SONGFESTIVAL 2024 🇳🇱,"Dit is de videoclip van Stay Tuned's nummer 'Music'! 🤘🤪 Hun liedje gaat over hun liefde voor muziek en hoe blij het ze maakt! 

Videoclip
Regie: Sylvie Giordano & Femke Ham
Edit: Sylvie Giordano

Muziek
Muziek: Willem Laseroms & Jermain van der Bogt
Tekst: Willem Laseroms & Jermain van der Bogt
Publisher: AVRO Muziekuitgeverij / 1113 Music / BMG Music

🎧 Hier ook te beluisteren: https://lnk.to/il1Er4

#juniorsongfestival #jsf #jesc2024 

ENGLISH LYRICS: 
All we need is music in our lives
Oh oh oh
Sing it worldwide

No one could hear me, I was singing secretly to myself
But now I step forward without fear, I feel
Better, confident, I’m feeling good about myself
I felt lost but the music got me

Screaming from the rooftop
Come on, shout it out
Everybody sing it out loud

All we need is music in our lives
Oh oh oh
Sing it worldwide
In harmony, together we unite
Oh oh oh
Together until the end
We’ll go beyond the stars, our light shining forever
Screaming from the rooftop, shout it out
All we need is music in our lives
Oh oh oh
Till the end of time

But what if it gets silent
A world without sound
No one listens to each other's stories anymore
So don’t turn down the lights, come sing along

Let's sing in harmony
And join us in the symphony
Everyone understands the language of music

All we need is music in our lives
Oh oh oh
Sing it worldwide
In harmony
Together we unite
Oh oh oh
Together until the end

We’ll go beyond the stars, our light shining forever
Screaming from the rooftop, SHOUT IT OUT
All we need is music in our lives
Oh oh oh
Till the end of time

The music got me like
Oh oh sing
Oh oh
Like oh oh sing
Oh oh sing
Oh oh
Like oh oh sing
Oh oh sing
All we need is music in our lives
Oh oh oh
Sing it worldwide

-----------------------------------
Dit is het Junior Songfestival, de Nederlandse voorselectie voor het Junior Eurovisie Songfestival! Het hele jaar lang posten we video's. Van audities tot aan de finale en van kijkjes achter de schermen tot videoclips.  
-----------------------------------

Vergeet niet om een duimpje omhoog te doen en abonneer je op ons kanaal!

Meer Junior Songfestival vind je op:
De officiële website: http://juniorsongfestival.nl
Instagram: http://www.instagram.com/jrsongfestival
TikTok: https://www.tiktok.com/@jrsongfestival
Facebook: http://www.facebook.com/jrsongfestival",Junior Songfestival,"junior songfestival, jrsongfestival, jsf, junior song contest, junior song, finale jsf, jsf finale, junior eurovision song contest, eurovision, jsf liveshow, liveshow jsf",24,,2024-08-06T10:00:06Z,PT2M44S,389481,0,false,,
https://www.youtube.com/watch?v=lhnmVSB-Rxc,Saad Lamjarred - Ghazali (EXCLUSIVE Music Video) | 2018 | ( سعد لمجرد - غزالي ( فيديو كليب حصرياً,"Listen to Ghazali on all Platforms: https://saadlamjarred.lnk.to/GhazaliID


Subscribe to Saad Lamjarred Official Channel: http://bit.ly/LamjarredYT

Saad Lamjarred - Ghazali (EXCLUSIVE Music Video) | 2018
سعد لمجرد - غزالي ( فيديو كليب حصرياً) | 2018

كلمات غزالي :

زين مالو مالو 
زاهي ولا على بالو 
ضربني بجمالو
داني لعلامو
آه أرو أرو 
شي دوا يِبَردني 
گلبي رَآه كي عاني
حبيبي محًنٍي

غازلي غزالي
إنسان ماهو عادي
ضحك لي و خلاً ني
مجنون رَاه صطًاني 
يا حالي يا حالي 
شكون لي حاس بحالي 
غيرو ما يحلالي 
جيبو لي غزالي 

غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 

شانو شانو
عالي أُو تايق فراسو
كلشي واقف جنبو 
غالي أو حد ماعجبو 
اااه كلًمني 
على راسي و عيني 
آه فينالي
هانا لقيتو حدايا

وا ناري يا ناري
إنسان ماهو عادي
طيحني و صطاني
حبيته ف تواني

اااه أش داني 
دان دانا داني
قلبي لي دارها لي
جيبو لي غزالي

غزالي غزالي اه
غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 
غزالي غزالي اه 

غزالي غزالي 
غزالي غزالي 
غزالي غزالي 
غزالي غزالي


Digital Distribution: Qanawat

-------------------------

Like on Facebook: https://facebook.com/SaadLamjarred.Official
Follow on Twitter: https://twitter.com/SaadLamjarred1
Follow on Instagram: http://instagram.com/SaadLamjarred1 
Follow on Google+: https://plus.google.com/+SaadLamjarred
Official YouTube: https://youtube.com/SaadLamjarredTV
Official iTunes: http://apple.co/1WNX8nm
Contact@sl-prod.com
Management@sl-prod.com",Saad Lamjarred | سعد لمجرد,"Ghazali, غزالي, Saad Lamjarred, سعد لمجرد, saad lamjarred, saad lamjarred 2018, saad lamjarred lmima يا لميمة, UC9hJ, saad, saad lmjarad, saad lamjared, Saad Lamjarred 2018, sa3d lamjarred 2018, اغنية غزالي, سعد المجرد غزالي, غزالي سعد المجرد, ghazali saad lamjarred, saad lamjarred ghazali, سعد لمجرد غزالي, غزالي سعد لمجرد, ghazali saad, saad ghazali, سعد غزالي, ghazali, سعد لمجرد 2018, غزالي غزالي, ghazali ghazali",10,,2018-03-09T20:07:01Z,PT3M57S,252090279,171261,true,,"My beauty, what’s wrong with her ? Radiant and indifferent She impressed me with her beauty She took me to her world Oh ! Give me A Medicine to relax My heart is suffering My love is tormenting me My beauty My beauty Her beauty has no equal She smiled at me then left Crazy, she drove me crazy Oh poor me Who knows how i feel Nobody attracts me more than her Bring me my beauty My beauty My beauty Oh My beauty My beauty Oh Oh she is splendid Posh and self-confident Everyone supports her Precious and likes no one Oh she talked to me It was a pleasure Oh finally I found her next to me My love My love A Person like no other She drove me crazy I fell in love at first sight Oh what happened to me? Dana dana dani My Heart is the responsible Bring me my beauty My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty My beauty My beauty Oh My beauty My beauty Oh"
https://www.youtube.com/watch?v=Tq7Jra2K_nE,DHURATA DORA x YLL LIMANI - MALLI (Official Music Video),"#Dhurata #dhuratadora #ylllimani #malli

Produced by: Jugglerz & Panda Music
Music: Jugglerz
Melody: Tonic, Denk, Yll Limani, Dhurata Dora
Lyrics: Tonic, Denk, Yll Limani, Dhurata Dora

Production House: NONAME DEPARTMENT

Director: Ari Dalladaku
Creative Director / Producer: Marie Beriestain
Director of Photography: Matt Turzynski

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

FOLLOW DHURATA DORA:

Instagram: https://instagram.com/DhurataDora
Facebook: https://www.facebook.com/DhurataDoraOfficial
TikTok: https://www.tiktok.com/@dhuratadora
YouTube: https://bit.ly/3pjykt0
Spotify: https://spoti.fi/3soD7uY

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

FOLLOW YLL LIMANI:

Instagram: https://www.instagram.com/ylllimani
Facebook: https://www.facebook.com/YllLimaniOfficial
TikTok: https://www.tiktok.com/@ylllimanii
Spotify: https://open.spotify.com/artist/2qI59HaiEtvev8vnUkmRpT?si=Kx99Bn12Ryi4JHpcYhLZLw

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

Distributed by : 360 Media
Connect with 360 Media:
Instagram ► www.instagram.com/360distribution/

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

℗ & © 2024 All Rights Reserved.",Dhurata Dora,,10,,2024-07-11T15:59:37Z,PT3M27S,41241249,2339,false,,
https://www.youtube.com/watch?v=1Wdzodfx87s,SZA - Drive (Official Video),"SZA’s ‘SOS Deluxe: LANA’ // Available Everywhere Now!
Listen Here // https://sza.lnk.to/Lana

Shop SZA’s official merch store: https://shop.szasos.com/

Starring Ben Stiller

Follow SZA: 
https://szasos.com
https://www.instagram.com/sza
https://x.com/sza
https://www.facebook.com/sza

CREDITS:
Director: Bradley J. Calder 
Production Company: bigkid
Producer: Will Noyce 
Producer: Evan Thicke
Director of Photography: Adrian Nieto
Production Manager: Vladen Ponomar

Editor: Bradley J. Calder
Colorist: Brian Charles
VFX: Pendulum VFX
VFX: Corduroy 
Sound Designer: Matt Yocum

SZA MGMT: MeLisa Heath
SZA MGMT: Punch

RCA Commissioner: Camille York
RCA: Karina Lopez
RCA: Win Smith
RCA: Carolyn Williams

Casting Director: Germán Legarreta

Special thanks to Candice Dragonas & Chris Yellen

LA - 1st Unit:
1st AD: Megan Chumbley

1st AC: Max Riley
2nd AC: Martín Velasquez
Loader: Ashley Sayas

VTR: Gene Balitski

Gaffer: Isaac Marziali
BBE: Hermexial Drexilus
SLT: Cristian Cazor
SLT: Harrison Segal
Balloon Light: Erik Arendt
Balloon Light: Rudy Marcial

Key Grip: Brad Powers
BBG: Valfrie Tabian Jr.
Grip: Javaun Crane-Bonnell

SFX Lead: Benjamin Graham
SFX Assist: Carlos Perez

HMU SZA: 
SFX MU - SZA: Malina Sterns
SFX MU Assist - SZA: Sasha Glasser 
SFX MU Assist - SZA: Brittany Turpen

Stand In: Sharday Lewis

Medic: Morris Brown

PA - Office: Arpi Hamzoian 
PA - Truck: Jahaziel Castaneda Arias
PA - Truck: Armando Martinez
PA - Set: Izzy Strauss        
PA - Set: Quincy Cowherd
PA - Set: Arek Aksoy
PA - Set: Ana Chavez


NY Unit: 
Line Producer: Allegra Isenberg
Production Coordinator: Sergio Vaccaro
Office PA: Quinn Biddle

1st AD: Otis Fung
2nd AD: Paula Clarkson
2nd 2nd AD: Mitch Allen

1st AC: Jordan Sakai
2nd AC: Alyssa Junco
Loader: Lorenzo Zanini
Steadicam Op: Sawyer Oubre
Mosys Head Tech: Jack Rosenfeld

VTR Coordinator: Jeff Reeves
VTR Operator: Brian Sanchez
VTR Assist: Steven Carlson

Gaffer: Tristan Oliveira
BBE: Jonas Hayes
SLT: Chris Arael Rigueur
SLT: Dylan Henderson
SLT: Autumn Stevens
SLT: Francisco Acosta
Programmer / Board Op: Mark Fortunato

Key Grip: Brad Powers
BBG: Eddie Lorenzo
Rigging Grip: Adrian Proleiko
Grip: Suki Nojima
Grip: Marat Gazizullin
Grip: Ethan Federico

Production Designer: Pili Weeber
Leadperson: Diego Quecano
Art Assist: Kenneth Julian McCamman-McGinnis
SFX Lead: Michael Myers
SFX Assist: Brian Powers
SFX Assist: Pablo Tamarin
Picture Car Handler: AJ Corter

Stylist - BS: Chloe Hartstein
Hair Stylist - BS: Natalia Bruschi
Hair Dresser - BS: Jonathan Gale

G&E Driver: Bob Melso 
G&E Driver: Brandon Weinstein

Stunt Coordinator: Peter Epstein
Stunt Coordinator: Ben Rezendes
Stunt Driver: Adam Wood

Stand In: Gregory Chater

Medic: Brian Stevens
Location Manager: Ron Dabach
Assistant Location Manager: Dorota Kaniuk
Catering & Craft Services: Pamela Resch

PA - Truck: William Manogue
PA - Truck: Michael Spivey
PA - Set / Driver: Jay Herrera
PA - Set / Driver: Callum Stembridge
PA - Set / Driver: Josh Parham
PA - Set / Driver: Maurice Thomas
PA - Talent: Oluwakemi Faderin 
PA - Set: Sammi Kugler
PA - Set: Maggie Lehning
PA - Set: Sanja Bartlett

WME: Strand Conover
Red Hour Films: Martin Valderruten
Red Hour Films: Ashwin Ramesh


Pickup Unit: 
1st AC: Brad Wilder

Gaffer: Sam Lynch

Key Grip: Brad Powers
Grip: Nathan Zavala

SFX Lead: Benjamin Graham

Driver: Joseph Park

PA - Truck: Isaac Friedenberg

#SZA #BenStiller #Drive #OfficialVideo",SZAVEVO,"Sza, sza shirt, Kill Bill, Grammys, Sza live, shirt tiktok, sza shirt full song, shirt official video, shirt sped up, hate, sza hate, lakeith stanfield, justin bieber, snooze, sza snooze, sza snooze video, bts, sza behind the scenes, summer walker, ari lennox, tde, new sza, bloodstain sza, bloodstain on my shirt, bloodstain, sza ctrl, jhene aiko, syd, shirt official trailer, wonder if hate you, steve lacy, rnb 2022, rnb tiktok songs, her, ella mai, brent faiyaz",10,,2024-12-20T03:30:01Z,PT4M44S,2892633,13482,false,,
https://www.youtube.com/watch?v=Q86_nlRoIGw,Jack Harlow - Hello Miss Johnson [Official Music Video],"Jack Harlow - Hello Miss Johnson
Stream/Download: https://jackharlow.lnk.to/HMJ

FOLLOW JACK HARLOW
Website: https://www.jackharlow.us/
Instagram: https://JackHarlow.lnk.to/Instagram
Twitter: https://JackHarlow.lnk.to/Twitter
Facebook: https://JackHarlow.lnk.to/Facebook

LISTEN TO JACK HARLOW
Youtube: https://JackHarlow.lnk.to/YouTube
SoundCloud: https://JackHarlow.lnk.to/SoundCloud
Spotify: https://JackHarlow.lnk.to/Spotify
Apple: https://JackHarlow.lnk.to/Apple

The official YouTube channel of Generation Now and Atlantic Records artist Jack Harlow. Subscribe for the latest music videos, performances, and more.

SUBSCRIBE TO JACK’S YOUTUBE: 
https://JackHarlow.lnk.to/YouTube

Directors: Shadrinsky @shadrinsky

Production: Vanta @vanta.tv
Executive Producer: Emile Sarda @emile.sarda
Line Producer: Jennifer Faubert @jennifer.faubert
Production Coordinator: Mariia Churakova @flnrft
Production Assistant: Eloise Grebil @eloisegrebil
Art Director: Gohan Keller @gohankeller

Service Production: North of Now @northofnowfilms  
Executive Producer: Matisse Gaillard @matissephlip 
Executive Producer: Daniel Yaro @yaro___
Head of Production: Elizabeth Cook @ebearcook 
Producer: Landon Kovalick @sleepyland0
Producer: Will Hickox @willhickox_resolve
Production Manager: Parker Thomson @parkerthomson_films
Production Coordinator: Jake Lynn @movie_jake

D.O.P: Cyan Mariani, @cyanmariani
1st AD: Jacques Mady @madyybam , Ibrahim Yilla @ham_got_hacked
2nd AD: Madison Bonds @madison.armani, Maguzzii @justmaguzzii
2nd 2nd: Curtis ""CJ"" Sutton Jr. @curtisleesuttonjr, Donalia ""Dolly"" Jones, Troy Staime, @troyycreateur

Daughter: Majel Udjate @znefer_
Extras: Urban @urbanwyatt, KY @kyengineerin, Phil @phalph, John @johnnoalias

CCTV Tech: Eric Deren @ericd3
CCTV Tech Assist: Jacob McElroy
2nd AC: Lily Sanders @lilyysanderss
VTR: Camryn Kiley @its_camz, David Diaz @rdavid_adlerdiaz
Script Supervisor: Mia Brassel @miadaneb
Gaffer: Luan Agostinho @lu.rentals
Key Grip: Lonnie Poole @mac_dre_89, Clara Aquino @claravaladao
Best Boy Electrician: Clara Aquino @claravaladao
Key HMU: Renee Tucker @iam_beautybyrenee
HMU: April Garcia @aprilnicole, Erin Phillips, Keisha George @keishageorgehairstylist
Jack’s Stylism: Edem Dossou @edemdl, Miso Dam @misodam
Jack’s Stylist Assistant: Alena Nitti @alenanitti
Wardrobe Stylist: Edem Morales @edemdl
Wardrobe Stylist Asst: Juliette Alibaksh @julietteax, Jade Delaunay @jaadedk
Wardrobe Stylist: Wintter @themanner.co
Wardrobe Stylist Assist: Reese @thefeelingsiwear, Chic @chicloren_, Sicely @sicelysicely
Production Designer: Eliza Chance @elizachance
Art Director: Taylor Wynn @t_wynn23
Art Coordinator: John Tangney @johnny.tagney
Set Decorator: Joseph Myles @joeycasserole, Luke Miller @cashewlucas
Set Dresser: Maddy Spruell @maddyspruell
Art PA: Andrew Bowen @andrew_bowen45
Ice Sculpture: Jim & Lonna
SFX Coordinator: Zack Keeler @storytellerfx
SFX Assist: Quentin Clark, James Vierira, Jerry Roberts (JR), Patty Cake, Gavin Martin
Stunt Coordinator: James Ortiz @jamesortizstunts
Asst Stunt Coordinator: Jenin Gonzalez @jeningonzalez
Stunts BMX: Luc Sabatier @luc_sabatier
Precision Driver: Ronny Mathew @ronnymathewentertainment
Stunts: Andrew Horne @andrewhorneofficial. Chelsea Reuter @chelsea_reuter, Daniel K. Choi @danielclassickchoi, John Evanko, Nicole Reddinger @nicole.reddinger, Carrie Brewer @carriebrewer_vo
Stunts Rigger: Carson Donihoo
Location Manager: Rico Price @rico.price
Location Assistant Manager: Antwuan Price
Location Assistant: Rasheem Tidwell, Akizhane Wilson

PA: Cody Graffius  @caped_cod, Jackson Helms @jackzonhelmz, Mustafa Tikiwala @mustafa_tikiwala, Jarren Mapp @pure_mapp, Turner Amell @turneramell, Fidel Azih, Jesse Yojanes @noir_realm, Erin Geegan @eringeegan
Shuttle PA: Connor Kamp @ckamp, Chris Frierson @blackcaligula, Travis Kirton
Medic / FSO: Chuck Bray @capt_charlieobray
Studio Teacher: Shenell Rodgers @therealshenell
Casting: Esprit Casting @espritcasting
Animal Wranglers: Steve Berens, Jeni Lee, Ali Anderson, Laura Borchelt
Post-Production: Disguys @disguys_fx
Post-producer: Émile Sarda @emile.sarda
Editor: Bram van Dijk @nahmlos
Color Grador: Zoe Candito @zoefisherman
VFX: Nolann Blettner @nolannblettner

Label: Generation Now
Lake Morrison @lakesheezy
DJ Drama @djdrama
Don Cannon @doncannon

Label: Atlantic Records
Marketing: Angelique Jones @angie_4, Marsha St. Hubert @sthuby, 
Creative: Kareem Johnson @kxreemjxhnsxn
Operations: Lily Thrall @lilamander
Video Coordinator: Claudia Chiossone @claudichiossoner

Artist Management: Range Media Partners 
Chris Thomas @thomchristmas
Drew Thomas @werdthomas 

Creative Direction: After The Studio
Kathryn Kenealy @kathrynkenealy
Melissa Tesillo @hotgirl_in_yourarea
Olivia Ji @olivia.haesuh
Abby Mason @abbyemason

#JackHarlow #HelloMissJohnson #HMJ",Jack Harlow,"jack harlow, jack rapper, harlow rapper, private garden, jack Harlow confetti, new jack Harlow, Louisville rapper, rapper from Louisville, Kentucky rapper, white rapper, jack harlow what’s popping, jack harlow what’s poppin, jack harlow whats popping, jack harlow whats poppin, whats poppin song, confetti mixtape, sweet action, sweet action ep, tyler herro, whats poppin, lovin on me, hello miss johnson, vanilla baby, new jack harlow, im vanilla baby, whip your lovin",10,,2024-11-21T17:00:06Z,PT2M52S,6132178,3469,false,,
https://www.youtube.com/watch?v=15i6Kb52B_s,Make a spooky song with THESE Emojis 💀,"Join my channel to get access to exclusive perks!! ⬇️🤩
https://www.youtube.com/channel/UCwSaacj6JmPWffsE_3t5Zhw/join

Follow me here too!! ⬇️🥰

Instagram- https://www.instagram.com/landenpurifoy/

TikTok- https://www.tiktok.com/@landenpurifoy

Snapchat- t.snapchat.com/BVLUJEzz

Twitch- https://",Landen Purifoy,"emoji challenge, music challenge, emoji music challenge, emoji beatbox, beatbox emoji, guitar challenge, emoji TikToks, emoji shorts, musician, best musicians 2023, best artists 2023, drums, piano, talkbox, how to play talkbox, spooky szn, spooky scary skeletons, how to play spooky scary skeletons, best halloween songs, halloween music",10,,2023-10-18T14:00:01Z,PT27S,43882718,4278,false,,
